PID_IN,PID_Kp_OUT1,PID_Kid_OUT1,PID_prod1_IN2,PID_int_delayIn_IN1,PID_der_sum1_IN2,PID_der_delay_IN1,PID_der_sum2_IN2,PID_prod1_IN1,PID_prod1_IN2,PID_prod1_OUT1,PID_int_zero_OUT1,PID_int_delayIn_IN1,PID_int_delayIn_OUT1,PID_int_delayIn_IC,PID_int_delta_t_OUT1,PID_int_multDelta_IN1,PID_int_multDelta_IN2,PID_int_multDelta_OUT1,PID_zeroCt_OUT1,PID_int_delayState_IN1,PID_int_delayState_OUT1,PID_int_delayState_IC,PID_int_sumState_IN1,PID_int_sumState_IN2,PID_int_sumState_OUT1,PID_prod2_IN1,PID_prod2_IN2,PID_prod2_OUT1,PID_sum1_IN1,PID_sum1_IN2,PID_sum1_OUT1,PID_der_delta_t_OUT1,PID_der_multIc_IN1,PID_der_multIc_IN2,PID_der_multIc_OUT1,PID_der_neg1_IN1,PID_der_neg1_OUT1,PID_der_sum1_IN1,PID_der_sum1_IN2,PID_der_sum1_OUT1,PID_der_delay_IN1,PID_der_delay_OUT1,PID_der_delay_IC,PID_der_neg2_IN1,PID_der_neg2_OUT1,PID_der_sum2_IN1,PID_der_sum2_IN2,PID_der_sum2_OUT1,PID_der_inv_IN1,PID_der_inv_OUT1,PID_der_mult_IN1,PID_der_mult_IN2,PID_der_mult_OUT1,PID_prod3_IN1,PID_prod3_IN2,PID_prod3_OUT1,PID_sum2_IN1,PID_sum2_IN2,PID_sum2_OUT1,PID_OUT
8704.302871,390,20,8704.302871,8704.302871,8704.302871,8704.302871,8704.302871,390,8704.302871,3394678.12,0,8704.302871,11777.5859,8704.302871,0.1,11777.5859,0.1,1177.75859,0,1129.530367,481.050771,1129.530367,1177.75859,481.050771,1658.809361,1658.809361,20,33176.18721,3394678.12,33176.18721,3427854.307,0.1,0,0.1,0,0,0,0,8704.302871,8704.302871,8704.302871,11777.5859,8704.302871,11777.5859,-11777.5859,-11777.5859,8704.302871,-3073.28303,0.1,10,-3073.28303,10,-30732.8303,20,-30732.8303,-614656.606,3427854.307,-614656.606,2813197.701,2813197.701
4494.833879,390,20,4494.833879,4494.833879,4494.833879,4494.833879,4494.833879,390,4494.833879,1752985.213,0,4494.833879,8704.302871,4494.833879,0.1,8704.302871,0.1,870.430287,0,1658.809361,1129.530367,1658.809361,870.430287,1129.530367,1999.960654,1999.960654,20,39999.21309,1752985.213,39999.21309,1792984.426,0.1,0,0.1,0,0,0,0,4494.833879,4494.833879,4494.833879,8704.302871,4494.833879,8704.302871,-8704.302871,-8704.302871,4494.833879,-4209.468992,0.1,10,-4209.468992,10,-42094.68992,20,-42094.68992,-841893.7983,1792984.426,-841893.7983,951090.6276,951090.6276
-194.836739,390,20,-194.836739,-194.836739,-194.836739,-194.836739,-194.836739,390,-194.836739,-75986.32804,0,-194.836739,4494.833879,-194.836739,0.1,4494.833879,0.1,449.483388,0,1999.960654,1658.809361,1999.960654,449.483388,1658.809361,2108.292749,2108.292749,20,42165.85497,-75986.32804,42165.85497,-33820.47307,0.1,0,0.1,0,0,0,0,-194.836739,-194.836739,-194.836739,4494.833879,-194.836739,4494.833879,-4494.833879,-4494.833879,-194.836739,-4689.670618,0.1,10,-4689.670618,10,-46896.70618,20,-46896.70618,-937934.1235,-33820.47307,-937934.1235,-971754.5966,-971754.5966
-4712.569108,390,20,-4712.569108,-4712.569108,-4712.569108,-4712.569108,-4712.569108,390,-4712.569108,-1837901.952,0,-4712.569108,-194.836739,-4712.569108,0.1,-194.836739,0.1,-19.483674,0,2108.292749,1999.960654,2108.292749,-19.483674,1999.960654,1980.47698,1980.47698,20,39609.53961,-1837901.952,39609.53961,-1798292.412,0.1,0,0.1,0,0,0,0,-4712.569108,-4712.569108,-4712.569108,-194.836739,-4712.569108,-194.836739,194.836739,194.836739,-4712.569108,-4517.732369,0.1,10,-4517.732369,10,-45177.32369,20,-45177.32369,-903546.4739,-1798292.412,-903546.4739,-2701838.886,-2701838.886
-8568.097409,390,20,-8568.097409,-8568.097409,-8568.097409,-8568.097409,-8568.097409,390,-8568.097409,-3341557.99,0,-8568.097409,-4712.569108,-8568.097409,0.1,-4712.569108,0.1,-471.256911,0,1980.47698,2108.292749,1980.47698,-471.256911,2108.292749,1637.035838,1637.035838,20,32740.71676,-3341557.99,32740.71676,-3308817.273,0.1,0,0.1,0,0,0,0,-8568.097409,-8568.097409,-8568.097409,-4712.569108,-8568.097409,-4712.569108,4712.569108,4712.569108,-8568.097409,-3855.528301,0.1,10,-3855.528301,10,-38555.28301,20,-38555.28301,-771105.6603,-3308817.273,-771105.6603,-4079922.933,-4079922.933
-11437.10622,390,20,-11437.10622,-11437.10622,-11437.10622,-11437.10622,-11437.10622,390,-11437.10622,-4460471.426,0,-11437.10622,-8568.097409,-11437.10622,0.1,-8568.097409,0.1,-856.809741,0,1637.035838,1980.47698,1637.035838,-856.809741,1980.47698,1123.667239,1123.667239,20,22473.34479,-4460471.426,22473.34479,-4437998.081,0.1,0,0.1,0,0,0,0,-11437.10622,-11437.10622,-11437.10622,-8568.097409,-11437.10622,-8568.097409,8568.097409,8568.097409,-11437.10622,-2869.008812,0.1,10,-2869.008812,10,-28690.08812,20,-28690.08812,-573801.7624,-4437998.081,-573801.7624,-5011799.844,-5011799.844
-13104.3831,390,20,-13104.3831,-13104.3831,-13104.3831,-13104.3831,-13104.3831,390,-13104.3831,-5110709.409,0,-13104.3831,-11437.10622,-13104.3831,0.1,-11437.10622,0.1,-1143.710622,0,1123.667239,1637.035838,1123.667239,-1143.710622,1637.035838,493.325216,493.325216,20,9866.504313,-5110709.409,9866.504313,-5100842.904,0.1,0,0.1,0,0,0,0,-13104.3831,-13104.3831,-13104.3831,-11437.10622,-13104.3831,-11437.10622,11437.10622,11437.10622,-13104.3831,-1667.276878,0.1,10,-1667.276878,10,-16672.76878,20,-16672.76878,-333455.3756,-5100842.904,-333455.3756,-5434298.28,-5434298.28
-13406.38867,390,20,-13406.38867,-13406.38867,-13406.38867,-13406.38867,-13406.38867,390,-13406.38867,-5228491.58,0,-13406.38867,-13104.3831,-13406.38867,0.1,-13104.3831,0.1,-1310.43831,0,493.325216,1123.667239,493.325216,-1310.43831,1123.667239,-186.77107,-186.77107,20,-3735.421408,-5228491.58,-3735.421408,-5232227.001,0.1,0,0.1,0,0,0,0,-13406.38867,-13406.38867,-13406.38867,-13104.3831,-13406.38867,-13104.3831,13104.3831,13104.3831,-13406.38867,-302.005567,0.1,10,-302.005567,10,-3020.05567,20,-3020.05567,-60401.1134,-5232227.001,-60401.1134,-5292628.115,-5292628.115
-12186.29016,390,20,-12186.29016,-12186.29016,-12186.29016,-12186.29016,-12186.29016,390,-12186.29016,-4752653.162,0,-12186.29016,-13406.38867,-12186.29016,0.1,-13406.38867,0.1,-1340.638867,0,-186.77107,493.325216,-186.77107,-1340.638867,493.325216,-847.313651,-847.313651,20,-16946.27302,-4752653.162,-16946.27302,-4769599.435,0.1,0,0.1,0,0,0,0,-12186.29016,-12186.29016,-12186.29016,-13406.38867,-12186.29016,-13406.38867,13406.38867,13406.38867,-12186.29016,1220.098507,0.1,10,1220.098507,10,12200.98507,20,12200.98507,244019.7014,-4769599.435,244019.7014,-4525579.734,-4525579.734
-9389.35997,390,20,-9389.35997,-9389.35997,-9389.35997,-9389.35997,-9389.35997,390,-9389.35997,-3661850.388,0,-9389.35997,-12186.29016,-9389.35997,0.1,-12186.29016,0.1,-1218.629016,0,-847.313651,-186.77107,-847.313651,-1218.629016,-186.77107,-1405.400086,-1405.400086,20,-28108.00173,-3661850.388,-28108.00173,-3689958.39,0.1,0,0.1,0,0,0,0,-9389.35997,-9389.35997,-9389.35997,-12186.29016,-9389.35997,-12186.29016,12186.29016,12186.29016,-9389.35997,2796.930189,0.1,10,2796.930189,10,27969.30189,20,27969.30189,559386.0377,-3689958.39,559386.0377,-3130572.352,-3130572.352
-5352.616358,390,20,-5352.616358,-5352.616358,-5352.616358,-5352.616358,-5352.616358,390,-5352.616358,-2087520.38,0,-5352.616358,-9389.35997,-5352.616358,0.1,-9389.35997,0.1,-938.935997,0,-1405.400086,-847.313651,-1405.400086,-938.935997,-847.313651,-1786.249648,-1786.249648,20,-35724.99296,-2087520.38,-35724.99296,-2123245.373,0.1,0,0.1,0,0,0,0,-5352.616358,-5352.616358,-5352.616358,-9389.35997,-5352.616358,-9389.35997,9389.35997,9389.35997,-5352.616358,4036.743612,0.1,10,4036.743612,10,40367.43612,20,40367.43612,807348.7224,-2123245.373,807348.7224,-1315896.65,-1315896.65
-701.984538,390,20,-701.984538,-701.984538,-701.984538,-701.984538,-701.984538,390,-701.984538,-273773.9697,0,-701.984538,-5352.616358,-701.984538,0.1,-5352.616358,0.1,-535.261636,0,-1786.249648,-1405.400086,-1786.249648,-535.261636,-1405.400086,-1940.661722,-1940.661722,20,-38813.23444,-273773.9697,-38813.23444,-312587.2042,0.1,0,0.1,0,0,0,0,-701.984538,-701.984538,-701.984538,-5352.616358,-701.984538,-5352.616358,5352.616358,5352.616358,-701.984538,4650.631821,0.1,10,4650.631821,10,46506.31821,20,46506.31821,930126.3641,-312587.2042,930126.3641,617539.1599,617539.1599
3892.252749,390,20,3892.252749,3892.252749,3892.252749,3892.252749,3892.252749,390,3892.252749,1517978.572,0,3892.252749,-701.984538,3892.252749,0.1,-701.984538,0.1,-70.198454,0,-1940.661722,-1786.249648,-1940.661722,-70.198454,-1786.249648,-1856.448102,-1856.448102,20,-37128.96204,1517978.572,-37128.96204,1480849.61,0.1,0,0.1,0,0,0,0,3892.252749,3892.252749,3892.252749,-701.984538,3892.252749,-701.984538,701.984538,701.984538,3892.252749,4594.237287,0.1,10,4594.237287,10,45942.37287,20,45942.37287,918847.4574,1480849.61,918847.4574,2399697.067,2399697.067
7904.767932,390,20,7904.767932,7904.767932,7904.767932,7904.767932,7904.767932,390,7904.767932,3082859.494,0,7904.767932,3892.252749,7904.767932,0.1,3892.252749,0.1,389.225275,0,-1856.448102,-1940.661722,-1856.448102,389.225275,-1940.661722,-1551.436447,-1551.436447,20,-31028.72895,3082859.494,-31028.72895,3051830.765,0.1,0,0.1,0,0,0,0,7904.767932,7904.767932,7904.767932,3892.252749,7904.767932,3892.252749,-3892.252749,-3892.252749,7904.767932,4012.515183,0.1,10,4012.515183,10,40125.15183,20,40125.15183,802503.0366,3051830.765,802503.0366,3854333.801,3854333.801
10982.69363,390,20,10982.69363,10982.69363,10982.69363,10982.69363,10982.69363,390,10982.69363,4283250.514,0,10982.69363,7904.767932,10982.69363,0.1,7904.767932,0.1,790.476793,0,-1551.436447,-1856.448102,-1551.436447,790.476793,-1856.448102,-1065.971309,-1065.971309,20,-21319.42617,4283250.514,-21319.42617,4261931.088,0.1,0,0.1,0,0,0,0,10982.69363,10982.69363,10982.69363,7904.767932,10982.69363,7904.767932,-7904.767932,-7904.767932,10982.69363,3077.925693,0.1,10,3077.925693,10,30779.25693,20,30779.25693,615585.1386,4261931.088,615585.1386,4877516.226,4877516.226
12894.20508,390,20,12894.20508,12894.20508,12894.20508,12894.20508,12894.20508,390,12894.20508,5028739.981,0,12894.20508,10982.69363,12894.20508,0.1,10982.69363,0.1,1098.269362,0,-1065.971309,-1551.436447,-1065.971309,1098.269362,-1551.436447,-453.167085,-453.167085,20,-9063.341695,5028739.981,-9063.341695,5019676.639,0.1,0,0.1,0,0,0,0,12894.20508,12894.20508,12894.20508,10982.69363,12894.20508,10982.69363,-10982.69363,-10982.69363,12894.20508,1911.511455,0.1,10,1911.511455,10,19115.11455,20,19115.11455,382302.291,5019676.639,382302.291,5401978.93,5401978.93
13469.08116,390,20,13469.08116,13469.08116,13469.08116,13469.08116,13469.08116,390,13469.08116,5252941.653,0,13469.08116,12894.20508,13469.08116,0.1,12894.20508,0.1,1289.420508,0,-453.167085,-1065.971309,-453.167085,1289.420508,-1065.971309,223.449199,223.449199,20,4468.983989,5252941.653,4468.983989,5257410.637,0.1,0,0.1,0,0,0,0,13469.08116,13469.08116,13469.08116,12894.20508,13469.08116,12894.20508,-12894.20508,-12894.20508,13469.08116,574.876082,0.1,10,574.876082,10,5748.760821,20,5748.760821,114975.2164,5257410.637,114975.2164,5372385.854,5372385.854
12551.63762,390,20,12551.63762,12551.63762,12551.63762,12551.63762,12551.63762,390,12551.63762,4895138.673,0,12551.63762,13469.08116,12551.63762,0.1,13469.08116,0.1,1346.908116,0,223.449199,-453.167085,223.449199,1346.908116,-453.167085,893.741031,893.741031,20,17874.82063,4895138.673,17874.82063,4913013.494,0.1,0,0.1,0,0,0,0,12551.63762,12551.63762,12551.63762,13469.08116,12551.63762,13469.08116,-13469.08116,-13469.08116,12551.63762,-917.443539,0.1,10,-917.443539,10,-9174.435385,20,-9174.435385,-183488.7077,4913013.494,-183488.7077,4729524.786,4729524.786
10037.64742,390,20,10037.64742,10037.64742,10037.64742,10037.64742,10037.64742,390,10037.64742,3914682.495,0,10037.64742,12551.63762,10037.64742,0.1,12551.63762,0.1,1255.163762,0,893.741031,223.449199,893.741031,1255.163762,223.449199,1478.612962,1478.612962,20,29572.25924,3914682.495,29572.25924,3944254.755,0.1,0,0.1,0,0,0,0,10037.64742,10037.64742,10037.64742,12551.63762,10037.64742,12551.63762,-12551.63762,-12551.63762,10037.64742,-2513.990199,0.1,10,-2513.990199,10,-25139.90199,20,-25139.90199,-502798.0398,3944254.755,-502798.0398,3441456.715,3441456.715
6191.245272,390,20,6191.245272,6191.245272,6191.245272,6191.245272,6191.245272,390,6191.245272,2414585.656,0,6191.245272,10037.64742,6191.245272,0.1,10037.64742,0.1,1003.764742,0,1478.612962,893.741031,1478.612962,1003.764742,893.741031,1897.505774,1897.505774,20,37950.11548,2414585.656,37950.11548,2452535.772,0.1,0,0.1,0,0,0,0,6191.245272,6191.245272,6191.245272,10037.64742,6191.245272,10037.64742,-10037.64742,-10037.64742,6191.245272,-3846.402152,0.1,10,-3846.402152,10,-38464.02152,20,-38464.02152,-769280.4304,2452535.772,-769280.4304,1683255.341,1683255.341
1601.539894,390,20,1601.539894,1601.539894,1601.539894,1601.539894,1601.539894,390,1601.539894,624600.5585,0,1601.539894,6191.245272,1601.539894,0.1,6191.245272,0.1,619.124527,0,1897.505774,1478.612962,1897.505774,619.124527,1478.612962,2097.737489,2097.737489,20,41954.74978,624600.5585,41954.74978,666555.3083,0.1,0,0.1,0,0,0,0,1601.539894,1601.539894,1601.539894,6191.245272,1601.539894,6191.245272,-6191.245272,-6191.245272,1601.539894,-4589.705379,0.1,10,-4589.705379,10,-45897.05379,20,-45897.05379,-917941.0758,666555.3083,-917941.0758,-251385.7675,-251385.7675
-3049.610517,390,20,-3049.610517,-3049.610517,-3049.610517,-3049.610517,-3049.610517,390,-3049.610517,-1189348.102,0,-3049.610517,1601.539894,-3049.610517,0.1,1601.539894,0.1,160.153989,0,2097.737489,1897.505774,2097.737489,160.153989,1897.505774,2057.659763,2057.659763,20,41153.19527,-1189348.102,41153.19527,-1148194.906,0.1,0,0.1,0,0,0,0,-3049.610517,-3049.610517,-3049.610517,1601.539894,-3049.610517,1601.539894,-1601.539894,-1601.539894,-3049.610517,-4651.15041,0.1,10,-4651.15041,10,-46511.5041,20,-46511.5041,-930230.0821,-1148194.906,-930230.0821,-2078424.988,-2078424.988
-7203.330079,390,20,-7203.330079,-7203.330079,-7203.330079,-7203.330079,-7203.330079,390,-7203.330079,-2809298.731,0,-7203.330079,-3049.610517,-7203.330079,0.1,-3049.610517,0.1,-304.961052,0,2057.659763,2097.737489,2057.659763,-304.961052,2097.737489,1792.776437,1792.776437,20,35855.52875,-2809298.731,35855.52875,-2773443.202,0.1,0,0.1,0,0,0,0,-7203.330079,-7203.330079,-7203.330079,-3049.610517,-7203.330079,-3049.610517,3049.610517,3049.610517,-7203.330079,-4153.719562,0.1,10,-4153.719562,10,-41537.19562,20,-41537.19562,-830743.9124,-2773443.202,-830743.9124,-3604187.114,-3604187.114
-10477.52083,390,20,-10477.52083,-10477.52083,-10477.52083,-10477.52083,-10477.52083,390,-10477.52083,-4086233.122,0,-10477.52083,-7203.330079,-10477.52083,0.1,-7203.330079,0.1,-720.333008,0,1792.776437,2057.659763,1792.776437,-720.333008,2057.659763,1337.326755,1337.326755,20,26746.53511,-4086233.122,26746.53511,-4059486.586,0.1,0,0.1,0,0,0,0,-10477.52083,-10477.52083,-10477.52083,-7203.330079,-10477.52083,-7203.330079,7203.330079,7203.330079,-10477.52083,-3274.190746,0.1,10,-3274.190746,10,-32741.90746,20,-32741.90746,-654838.1492,-4059486.586,-654838.1492,-4714324.736,-4714324.736
-12622.89918,390,20,-12622.89918,-12622.89918,-12622.89918,-12622.89918,-12622.89918,390,-12622.89918,-4922930.682,0,-12622.89918,-10477.52083,-12622.89918,0.1,-10477.52083,0.1,-1047.752082,0,1337.326755,1792.776437,1337.326755,-1047.752082,1792.776437,745.024355,745.024355,20,14900.4871,-4922930.682,14900.4871,-4908030.194,0.1,0,0.1,0,0,0,0,-12622.89918,-12622.89918,-12622.89918,-10477.52083,-12622.89918,-10477.52083,10477.52083,10477.52083,-12622.89918,-2145.378359,0.1,10,-2145.378359,10,-21453.78359,20,-21453.78359,-429075.6717,-4908030.194,-429075.6717,-5337105.866,-5337105.866
-13462.17416,390,20,-13462.17416,-13462.17416,-13462.17416,-13462.17416,-13462.17416,390,-13462.17416,-5250247.923,0,-13462.17416,-12622.89918,-13462.17416,0.1,-12622.89918,0.1,-1262.289918,0,745.024355,1337.326755,745.024355,-1262.289918,1337.326755,75.036837,75.036837,20,1500.73674,-5250247.923,1500.73674,-5248747.187,0.1,0,0.1,0,0,0,0,-13462.17416,-13462.17416,-13462.17416,-12622.89918,-13462.17416,-12622.89918,12622.89918,12622.89918,-13462.17416,-839.274979,0.1,10,-839.274979,10,-8392.74979,20,-8392.74979,-167854.9958,-5248747.187,-167854.9958,-5416602.182,-5416602.182
-12840.77159,390,20,-12840.77159,-12840.77159,-12840.77159,-12840.77159,-12840.77159,390,-12840.77159,-5007900.921,0,-12840.77159,-13462.17416,-12840.77159,0.1,-13462.17416,0.1,-1346.217416,0,75.036837,745.024355,75.036837,-1346.217416,745.024355,-601.193061,-601.193061,20,-12023.86123,-5007900.921,-12023.86123,-5019924.782,0.1,0,0.1,0,0,0,0,-12840.77159,-12840.77159,-12840.77159,-13462.17416,-12840.77159,-13462.17416,13462.17416,13462.17416,-12840.77159,621.40257,0.1,10,621.40257,10,6214.025701,20,6214.025701,124280.514,-5019924.782,124280.514,-4895644.268,-4895644.268
-10620.85921,390,20,-10620.85921,-10620.85921,-10620.85921,-10620.85921,-10620.85921,390,-10620.85921,-4142135.09,0,-10620.85921,-12840.77159,-10620.85921,0.1,-12840.77159,0.1,-1284.077159,0,-601.193061,75.036837,-601.193061,-1284.077159,75.036837,-1209.040322,-1209.040322,20,-24180.80644,-4142135.09,-24180.80644,-4166315.896,0.1,0,0.1,0,0,0,0,-10620.85921,-10620.85921,-10620.85921,-12840.77159,-10620.85921,-12840.77159,12840.77159,12840.77159,-10620.85921,2219.912387,0.1,10,2219.912387,10,22199.12387,20,22199.12387,443982.4774,-4166315.896,443982.4774,-3722333.419,-3722333.419
-6989.117591,390,20,-6989.117591,-6989.117591,-6989.117591,-6989.117591,-6989.117591,390,-6989.117591,-2725755.86,0,-6989.117591,-10620.85921,-6989.117591,0.1,-10620.85921,0.1,-1062.085921,0,-1209.040322,-601.193061,-1209.040322,-1062.085921,-601.193061,-1663.278982,-1663.278982,20,-33265.57964,-2725755.86,-33265.57964,-2759021.44,0.1,0,0.1,0,0,0,0,-6989.117591,-6989.117591,-6989.117591,-10620.85921,-6989.117591,-10620.85921,10620.85921,10620.85921,-6989.117591,3631.741614,0.1,10,3631.741614,10,36317.41615,20,36317.41615,726348.3229,-2759021.44,726348.3229,-2032673.117,-2032673.117
-2487.079849,390,20,-2487.079849,-2487.079849,-2487.079849,-2487.079849,-2487.079849,390,-2487.079849,-969961.1411,0,-2487.079849,-6989.117591,-2487.079849,0.1,-6989.117591,0.1,-698.911759,0,-1663.278982,-1209.040322,-1663.278982,-698.911759,-1209.040322,-1907.952081,-1907.952081,20,-38159.04163,-969961.1411,-38159.04163,-1008120.183,0.1,0,0.1,0,0,0,0,-2487.079849,-2487.079849,-2487.079849,-6989.117591,-2487.079849,-6989.117591,6989.117591,6989.117591,-2487.079849,4502.037742,0.1,10,4502.037742,10,45020.37742,20,45020.37742,900407.5484,-1008120.183,900407.5484,-107712.6343,-107712.6343
2201.010985,390,20,2201.010985,2201.010985,2201.010985,2201.010985,2201.010985,390,2201.010985,858394.2842,0,2201.010985,-2487.079849,2201.010985,0.1,-2487.079849,0.1,-248.707985,0,-1907.952081,-1663.278982,-1907.952081,-248.707985,-1663.278982,-1911.986967,-1911.986967,20,-38239.73934,858394.2842,-38239.73934,820154.5449,0.1,0,0.1,0,0,0,0,2201.010985,2201.010985,2201.010985,-2487.079849,2201.010985,-2487.079849,2487.079849,2487.079849,2201.010985,4688.090834,0.1,10,4688.090834,10,46880.90834,20,46880.90834,937618.1668,820154.5449,937618.1668,1757772.712,1757772.712
6484.003925,390,20,6484.003925,6484.003925,6484.003925,6484.003925,6484.003925,390,6484.003925,2528761.531,0,6484.003925,2201.010985,6484.003925,0.1,2201.010985,0.1,220.101099,0,-1911.986967,-1907.952081,-1911.986967,220.101099,-1907.952081,-1687.850983,-1687.850983,20,-33757.01966,2528761.531,-33757.01966,2495004.511,0.1,0,0.1,0,0,0,0,6484.003925,6484.003925,6484.003925,2201.010985,6484.003925,2201.010985,-2201.010985,-2201.010985,6484.003925,4282.992939,0.1,10,4282.992939,10,42829.9294,20,42829.9294,856598.5879,2495004.511,856598.5879,3351603.099,3351603.099
9947.8188,390,20,9947.8188,9947.8188,9947.8188,9947.8188,9947.8188,390,9947.8188,3879649.332,0,9947.8188,6484.003925,9947.8188,0.1,6484.003925,0.1,648.400392,0,-1687.850983,-1911.986967,-1687.850983,648.400392,-1911.986967,-1263.586574,-1263.586574,20,-25271.73149,3879649.332,-25271.73149,3854377.601,0.1,0,0.1,0,0,0,0,9947.8188,9947.8188,9947.8188,6484.003925,9947.8188,6484.003925,-6484.003925,-6484.003925,9947.8188,3463.814876,0.1,10,3463.814876,10,34638.14876,20,34638.14876,692762.9751,3854377.601,692762.9751,4547140.576,4547140.576
12322.37073,390,20,12322.37073,12322.37073,12322.37073,12322.37073,12322.37073,390,12322.37073,4805724.584,0,12322.37073,9947.8188,12322.37073,0.1,9947.8188,0.1,994.78188,0,-1263.586574,-1687.850983,-1263.586574,994.78188,-1687.850983,-693.069103,-693.069103,20,-13861.38206,4805724.584,-13861.38206,4791863.202,0.1,0,0.1,0,0,0,0,12322.37073,12322.37073,12322.37073,9947.8188,12322.37073,9947.8188,-9947.8188,-9947.8188,12322.37073,2374.551929,0.1,10,2374.551929,10,23745.51929,20,23745.51929,474910.3858,4791863.202,474910.3858,5266773.588,5266773.588
13420.39543,390,20,13420.39543,13420.39543,13420.39543,13420.39543,13420.39543,390,13420.39543,5233954.217,0,13420.39543,12322.37073,13420.39543,0.1,12322.37073,0.1,1232.237073,0,-693.069103,-1263.586574,-693.069103,1232.237073,-1263.586574,-31.349501,-31.349501,20,-626.990027,5233954.217,-626.990027,5233327.227,0.1,0,0.1,0,0,0,0,13420.39543,13420.39543,13420.39543,12322.37073,13420.39543,12322.37073,-12322.37073,-12322.37073,13420.39543,1098.024698,0.1,10,1098.024698,10,10980.24698,20,10980.24698,219604.9397,5233327.227,219604.9397,5452932.166,5452932.166
13085.60635,390,20,13085.60635,13085.60635,13085.60635,13085.60635,13085.60635,390,13085.60635,5103386.475,0,13085.60635,13420.39543,13085.60635,0.1,13420.39543,0.1,1342.039543,0,-31.349501,-693.069103,-31.349501,1342.039543,-693.069103,648.97044,648.97044,20,12979.4088,5103386.475,12979.4088,5116365.884,0.1,0,0.1,0,0,0,0,13085.60635,13085.60635,13085.60635,13420.39543,13085.60635,13420.39543,-13420.39543,-13420.39543,13085.60635,-334.789082,0.1,10,-334.789082,10,-3347.89082,20,-3347.89082,-66957.81639,5116365.884,-66957.81639,5049408.067,5049408.067
11161.13591,390,20,11161.13591,11161.13591,11161.13591,11161.13591,11161.13591,390,11161.13591,4352843.005,0,11161.13591,13085.60635,11161.13591,0.1,13085.60635,0.1,1308.560635,0,648.97044,-31.349501,648.97044,1308.560635,-31.349501,1277.211133,1277.211133,20,25544.22266,4352843.005,25544.22266,4378387.228,0.1,0,0.1,0,0,0,0,11161.13591,11161.13591,11161.13591,13085.60635,11161.13591,13085.60635,-13085.60635,-13085.60635,11161.13591,-1924.470436,0.1,10,-1924.470436,10,-19244.70436,20,-19244.70436,-384894.0871,4378387.228,-384894.0871,3993493.14,3993493.14
