,time,lead_car.y,plant_car.y,PID.et,PID.ut,PID.etInt.y,PID.det.y,PID.P.y,PID.I.y,PID.D.y
298,29.6,735.4399658913851,725.5342684066852,-0.09430251530011446,-18.716389286352683,18.954444201052933,-0.8928525203609761,-36.77798096704464,18.954444201052933,-0.8928525203609761
299,29.7,738.4662155369991,728.564853144923,-0.09863760792381981,-20.541512562079735,18.76144578295465,-0.8342912547446568,-38.46866709028973,18.76144578295465,-0.8342912547446568
300,29.8,741.4849651826131,731.587328621854,-0.10236343924088942,-22.03433558795767,18.56030218348611,-0.6728964674969085,-39.921741303946874,18.56030218348611,-0.6728964674969085
301,29.9,744.4962148282269,734.601248937365,-0.105034109138046,-23.04335052448415,18.352698732085315,-0.43274669273152266,-40.96330256383794,18.352698732085315,-0.43274669273152266
302,30.0,747.4999644738408,737.6063131948383,-0.10634872099751647,-23.480525907705577,18.141073647476674,-0.14559836615082866,-41.47600118903142,18.141073647476674,-0.14559836615082866
303,30.1,750.4962141194549,740.6023919482291,-0.10617782877420723,-23.327897767185757,17.9282981694667,0.15315728528836337,-41.40935322194082,17.9282981694667,0.15315728528836337
304,30.2,753.4849637650686,743.5895326382488,-0.10456887318014196,-22.63580383765239,17.717324688426523,0.4287320141764528,-40.781860540255366,17.717324688426523,0.4287320141764528
305,30.3,756.4662134106827,746.5679445413584,-0.10173113067571649,-21.513417496566632,17.51084477902171,0.6508786879410866,-39.67514096352943,17.51084477902171,0.6508786879410866
306,30.4,759.4399630562966,749.5379660653399,-0.09800300904328196,-20.11308132558875,17.31099563447232,0.7970965668188945,-38.221173526879966,17.31099563447232,0.7970965668188945
307,30.5,762.4062127019106,752.5000190867079,-0.09380638479728987,-18.610566757183165,17.11914579818036,0.8547775155795245,-36.58449007094305,17.11914579818036,0.8547775155795245
308,30.6,765.3649623475247,755.4545562521645,-0.0895939046397416,-17.183735890400232,16.935780265639742,0.822106653459248,-34.94162280949922,16.935780265639742,0.822106653459248
309,30.7,768.3162119931387,758.4020076221487,-0.08579562901002191,-15.992119732620676,16.760492605317744,0.7076829759701253,-33.460295313908546,16.760492605317744,0.7076829759701253
310,30.8,771.2599616387528,761.3427328043953,-0.08277116564249809,-15.159706334905003,16.59207953725296,0.5289687284162903,-32.280754600574255,16.59207953725296,0.5289687284162903
311,30.9,774.1962112843664,764.2769837572716,-0.08077247290520972,-14.762729867469599,16.42872118183718,0.3098133837250161,-31.501264433031793,16.42872118183718,0.3098133837250161
312,31.0,777.1249609299803,767.2048818859095,-0.07992095592919668,-14.823566625799273,16.268221776033105,0.07738441055432643,-31.169172812386705,16.268221776033105,0.07738441055432643
313,31.1,780.0462105755943,770.1264112856538,-0.08020071005955742,-15.311111373631856,16.10828028642122,-0.14111473682568154,-31.278276923227395,16.10828028642122,-0.14111473682568154
314,31.2,782.9599602212082,773.0414280433396,-0.08146782213134429,-16.147244267063442,15.946758312440984,-0.3215519482801521,-31.772450631224274,15.946758312440984,-0.3215519482801521
315,31.3,785.8662098668224,775.9496836254922,-0.0834737586698111,-17.21830501221274,15.781914821580713,-0.44545395256712084,-32.55476588122633,15.781914821580713,-0.44545395256712084
316,31.4,788.7649595124365,778.85085895294,-0.08589944050356735,-18.390005468640354,15.612582710446503,-0.501806382695591,-33.500781796391266,15.612582710446503,-0.501806382695591
317,31.5,791.6562091580506,781.7446046564992,-0.08839549844856265,-19.523879453069746,15.43827030956005,-0.4879053676903611,-34.47424439493943,15.43827030956005,-0.4879053676903611
318,31.6,794.5399588036648,784.630582610694,-0.09062380702914652,-20.49331808431971,15.259180226315944,-0.4092135692685128,-35.34328474136714,15.259180226315944,-0.4092135692685128
319,31.7,797.4162084492789,787.5085039172501,-0.09229546797121202,-21.1973762051842,15.076147885222548,-0.2782915816340603,-35.99523250877269,15.076147885222548,-0.2782915816340603
320,31.8,800.284958094893,790.3781591983575,-0.09320110346448018,-21.57089682798139,14.890511212018788,-0.11297768885290549,-36.34843035114727,14.890511212018788,-0.11297768885290549
321,31.9,803.1462077405072,793.2394381650008,-0.09323042449364038,-21.589999729050124,14.703930050764571,0.0659357727050558,-36.35986555251975,14.703930050764571,0.0659357727050558
322,32.0,805.9999573861212,796.0923368096194,-0.09237942349818695,-21.27255985768778,14.518178678426732,0.23723662817839997,-36.02797516429291,14.518178678426732,0.23723662817839997
323,32.1,808.846207031735,798.9369520732902,-0.09074504155512386,-20.673892608974,14.334936552518842,0.3817370450054647,-35.390566206498306,14.334936552518842,0.3817370450054647
324,32.2,811.6849566773489,801.7734652829912,-0.08850860564234608,-19.878401331001214,14.155601277927207,0.48435359158655045,-34.51835620051497,14.155601277927207,0.48435359158655045
325,32.3,814.5162063229626,804.6021168556215,-0.08591053265888604,-18.988358405141284,13.98114394332191,0.5356053885023637,-33.505107736965556,13.98114394332191,0.5356053885023637
326,32.4,817.3399559685763,807.4231756366102,-0.08321966803384839,-18.11125817512437,13.81202101005043,0.5323913480260734,-32.45567053320087,13.81202101005043,0.5323913480260734
327,32.5,820.1562056141903,810.236906661981,-0.08070104779073972,-17.347262221629897,13.64814976178401,0.4779966549745829,-31.47340863838849,13.64814976178401,0.4779966549745829
328,32.6,822.9649552598041,813.0435411108294,-0.07858585102530924,-16.77816517193188,13.488946623805582,0.38137010413313854,-30.648481899870603,13.488946623805582,0.38137010413313854
329,32.7,825.7662049054179,815.8432517593367,-0.0770468539187732,-16.459058295896714,13.333420584623834,0.2557941478009973,-30.048273028321546,13.333420584623834,0.2557941478009973
330,32.8,828.5599545510316,818.636136436841,-0.07618188580931928,-16.41349464021109,13.180308030944508,0.11713279447891911,-29.71093546563452,13.180308030944508,0.11713279447891911
331,32.9,831.3462041966455,821.4222109390407,-0.07600674239517957,-16.632518009519323,13.028231367053774,-0.01811984245306264,-29.642629534120033,13.028231367053774,-0.01811984245306264
332,33.0,834.1249538422593,824.201411690121,-0.07645784786166132,-17.077455278112325,12.875862007013641,-0.13475661907805248,-29.818560666047915,12.875862007013641,-0.13475661907805248
333,33.1,836.8962034878731,826.973607320626,-0.07740383275290696,-17.6859490459761,12.722068901909314,-0.22052317425169665,-30.187494773633716,12.722068901909314,-0.22052317425169665
334,33.2,839.659953133487,829.738617353401,-0.0786642199140033,-18.38036528483442,12.56603643079114,-0.26735594916427186,-30.679045766461286,12.56603643079114,-0.26735594916427186
335,33.3,842.4162027791007,832.4962354774474,-0.080032698346713,-19.077486966270882,12.40733987432824,-0.27207448538105194,-31.212752355218072,12.40733987432824,-0.27207448538105194
336,33.4,845.1649524247146,835.2462545036431,-0.08130207892850194,-19.698317166106865,12.245972151467527,-0.23647853545863406,-31.707810782115757,12.245972151467527,-0.23647853545863406
337,33.5,847.9062020703283,837.988490062114,-0.08228799178573354,-20.17686688744407,12.082321441317067,-0.16687153232505803,-32.09231679643608,12.082321441317067,-0.16687153232505803
338,33.6,850.6399517159423,840.722800403748,-0.08284868780572197,-20.466979128214447,11.917104894356259,-0.07309577833913838,-32.31098824423157,11.917104894356259,-0.07309577833913838
339,33.7,853.3662013615561,843.4491002598796,-0.08289889832349218,-20.54651827197819,11.751268414638886,0.03278365954487161,-32.33057034616195,11.751268414638886,0.03278365954487161
340,33.8,856.0849510071698,846.1673674984326,-0.08241649126273387,-20.418588597890448,11.585865780659281,0.1379772139164792,-32.14243159246621,11.585865780659281,0.1379772139164792
341,33.9,858.7962006527836,848.8776422126242,-0.08144155984064128,-20.10980613793283,11.421932040144839,0.2304701597724279,-31.762208337850097,11.421932040144839,0.2304701597724279
342,34.0,861.4999502983975,851.5800187546066,-0.08006845620911918,-19.66598009949075,11.260365937647325,0.3003518844184039,-31.22669792155648,11.260365937647325,0.3003518844184039
343,34.1,864.1961999440113,854.2746320106515,-0.07843206664028912,-19.145839052694335,11.101834302249642,0.34083263476877845,-30.588505989712758,11.101834302249642,0.34083263476877845
344,34.2,866.8849495896252,856.961639795676,-0.07669020605078458,-18.613623612363686,10.946708119477941,0.3488486279643599,-29.909180359805987,10.946708119477941,0.3488486279643599
345,34.3,869.5661992352389,859.6412035895297,-0.07500435429085428,-18.131453372913363,10.795035852833937,0.3252089476858677,-29.25169817343317,10.795035852833937,0.3252089476858677
346,34.4,872.2399488808527,862.3134699033803,-0.07352102252764325,-17.752351414223018,10.646555037862521,0.2742923336953307,-28.67319878578087,10.646555037862521,0.2742923336953307
347,34.5,874.9061985264666,864.9785543694766,-0.07235584300997289,-17.514687015789228,10.500738739374604,0.20335301872559386,-28.218778773889426,10.500738739374604,0.20335301872559386
348,34.6,877.5649481720804,867.636530221349,-0.07158204926849976,-17.438593415101746,10.356869669421853,0.1215361301913076,-27.916999214714906,10.356869669421853,0.1215361301913076
349,34.7,880.2161978176943,870.2874222418569,-0.07122442416266495,-17.52466258849273,10.214132003579495,0.03873083136710087,-27.77752542343933,10.214132003579495,0.03873083136710087
350,34.8,882.8599474633079,872.931206569966,-0.07125910665808988,-17.754941173598624,10.071709447365176,-0.03559902430874673,-27.791051596655052,10.071709447365176,-0.03559902430874673
